# real space correlation function weights for Xi_+ in Real space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# theta[arcmin]      R(theta)
2.403351408603750627e+01 0.000000000000000000e+00
2.403471835999008377e+01 0.000000000000000000e+00
2.403592269428655470e+01 0.000000000000000000e+00
2.403712708892993888e+01 0.000000000000000000e+00
2.403833154392327387e+01 0.000000000000000000e+00
2.403953605926955817e+01 0.000000000000000000e+00
2.404074063497183289e+01 0.000000000000000000e+00
2.404194527103311430e+01 0.000000000000000000e+00
2.404314996745644706e+01 0.000000000000000000e+00
2.404435472424482612e+01 0.000000000000000000e+00
2.404555954140128904e+01 0.000000000000000000e+00
2.404676441892886274e+01 0.000000000000000000e+00
2.404796935683058479e+01 0.000000000000000000e+00
2.404917435510945367e+01 0.000000000000000000e+00
2.405037941376850696e+01 0.000000000000000000e+00
2.405158453281077158e+01 0.000000000000000000e+00
2.405278971223928863e+01 0.000000000000000000e+00
2.405399495205705307e+01 0.000000000000000000e+00
2.405520025226710601e+01 0.000000000000000000e+00
2.405640561287247436e+01 0.000000000000000000e+00
2.405761103387619571e+01 0.000000000000000000e+00
2.405881651528127207e+01 0.000000000000000000e+00
2.406002205709074460e+01 0.000000000000000000e+00
2.406122765930763663e+01 0.000000000000000000e+00
2.406243332193498574e+01 0.000000000000000000e+00
2.406363904497580108e+01 0.000000000000000000e+00
2.406484482843311667e+01 0.000000000000000000e+00
2.406605067230996298e+01 0.000000000000000000e+00
2.406725657660937756e+01 0.000000000000000000e+00
2.406846254133436602e+01 0.000000000000000000e+00
2.406966856648796593e+01 0.000000000000000000e+00
2.407087465207320420e+01 0.000000000000000000e+00
2.407208079809312551e+01 0.000000000000000000e+00
2.407328700455073189e+01 0.000000000000000000e+00
2.407449327144906093e+01 0.000000000000000000e+00
2.407569959879114663e+01 0.000000000000000000e+00
2.407690598658002301e+01 0.000000000000000000e+00
2.407811243481869923e+01 0.000000000000000000e+00
2.407931894351021995e+01 0.000000000000000000e+00
2.408052551265760499e+01 0.000000000000000000e+00
2.408173214226390257e+01 0.000000000000000000e+00
2.408293883233211830e+01 0.000000000000000000e+00
2.408414558286528973e+01 0.000000000000000000e+00
2.408535239386645088e+01 0.000000000000000000e+00
2.408655926533863934e+01 0.000000000000000000e+00
2.408776619728486423e+01 0.000000000000000000e+00
2.408897318970817025e+01 0.000000000000000000e+00
2.409018024261158075e+01 0.000000000000000000e+00
2.409138735599814396e+01 0.000000000000000000e+00
2.409259452987086547e+01 0.000000000000000000e+00
2.409380176423278641e+01 0.000000000000000000e+00
2.409500905908693724e+01 0.000000000000000000e+00
2.409621641443636264e+01 0.000000000000000000e+00
2.409742383028407176e+01 0.000000000000000000e+00
2.409863130663310571e+01 0.000000000000000000e+00
2.409983884348649852e+01 0.000000000000000000e+00
2.410104644084728776e+01 0.000000000000000000e+00
2.410225409871848967e+01 0.000000000000000000e+00
2.410346181710314184e+01 0.000000000000000000e+00
2.410466959600428183e+01 0.000000000000000000e+00
2.410587743542494721e+01 0.000000000000000000e+00
2.410708533536815423e+01 0.000000000000000000e+00
2.410829329583694047e+01 0.000000000000000000e+00
2.410950131683434350e+01 0.000000000000000000e+00
2.411070939836340798e+01 0.000000000000000000e+00
2.411191754042713953e+01 0.000000000000000000e+00
2.411312574302858636e+01 0.000000000000000000e+00
2.411433400617078249e+01 0.000000000000000000e+00
2.411554232985677260e+01 0.000000000000000000e+00
2.411675071408956228e+01 0.000000000000000000e+00
2.411795915887220332e+01 0.000000000000000000e+00
2.411916766420772973e+01 0.000000000000000000e+00
2.412037623009918619e+01 0.000000000000000000e+00
2.412158485654957829e+01 0.000000000000000000e+00
2.412279354356196137e+01 0.000000000000000000e+00
2.412400229113936234e+01 0.000000000000000000e+00
2.412521109928483298e+01 0.000000000000000000e+00
2.412641996800137889e+01 0.000000000000000000e+00
2.412762889729205540e+01 0.000000000000000000e+00
2.412883788715990363e+01 0.000000000000000000e+00
2.413004693760793273e+01 0.000000000000000000e+00
2.413125604863919804e+01 0.000000000000000000e+00
2.413246522025673002e+01 0.000000000000000000e+00
2.413367445246357690e+01 0.000000000000000000e+00
2.413488374526275493e+01 0.000000000000000000e+00
2.413609309865730523e+01 0.000000000000000000e+00
2.413730251265026894e+01 0.000000000000000000e+00
2.413851198724469072e+01 0.000000000000000000e+00
2.413972152244359037e+01 0.000000000000000000e+00
2.414093111825000904e+01 0.000000000000000000e+00
2.414214077466698782e+01 0.000000000000000000e+00
2.414335049169757141e+01 0.000000000000000000e+00
2.414456026934477961e+01 0.000000000000000000e+00
2.414577010761165710e+01 0.000000000000000000e+00
2.414698000650124499e+01 0.000000000000000000e+00
2.414818996601658796e+01 0.000000000000000000e+00
2.414939998616070582e+01 0.000000000000000000e+00
2.415061006693664325e+01 0.000000000000000000e+00
2.415182020834744137e+01 0.000000000000000000e+00
2.415303041039614840e+01 0.000000000000000000e+00
2.415424067308578060e+01 0.000000000000000000e+00
2.415545099641938975e+01 0.000000000000000000e+00
2.415666138040000988e+01 0.000000000000000000e+00
2.415787182503069630e+01 0.000000000000000000e+00
2.415908233031446528e+01 0.000000000000000000e+00
2.416029289625436149e+01 0.000000000000000000e+00
2.416150352285342962e+01 0.000000000000000000e+00
2.416271421011472142e+01 0.000000000000000000e+00
2.416392495804124962e+01 0.000000000000000000e+00
2.416513576663606599e+01 0.000000000000000000e+00
2.416634663590221166e+01 0.000000000000000000e+00
2.416755756584274195e+01 0.000000000000000000e+00
2.416876855646066957e+01 0.000000000000000000e+00
2.416997960775904630e+01 0.000000000000000000e+00
2.417119071974091327e+01 0.000000000000000000e+00
2.417240189240932580e+01 0.000000000000000000e+00
2.417361312576729659e+01 0.000000000000000000e+00
2.417482441981788099e+01 0.000000000000000000e+00
2.417603577456412367e+01 0.000000000000000000e+00
2.417724719000907285e+01 0.000000000000000000e+00
2.417845866615574479e+01 0.000000000000000000e+00
2.417967020300719838e+01 0.000000000000000000e+00
2.418088180056647118e+01 0.000000000000000000e+00
2.418209345883662209e+01 0.000000000000000000e+00
2.418330517782066380e+01 0.000000000000000000e+00
2.418451695752165520e+01 0.000000000000000000e+00
2.418572879794263386e+01 0.000000000000000000e+00
2.418694069908665867e+01 0.000000000000000000e+00
2.418815266095674588e+01 0.000000000000000000e+00
2.418936468355595082e+01 0.000000000000000000e+00
2.419057676688731817e+01 0.000000000000000000e+00
2.419178891095389972e+01 0.000000000000000000e+00
2.419300111575871881e+01 0.000000000000000000e+00
2.419421338130482724e+01 0.000000000000000000e+00
2.419542570759526967e+01 0.000000000000000000e+00
2.419663809463310500e+01 0.000000000000000000e+00
2.419785054242134947e+01 0.000000000000000000e+00
2.419906305096305843e+01 0.000000000000000000e+00
2.420027562026128010e+01 0.000000000000000000e+00
2.420148825031906625e+01 0.000000000000000000e+00
2.420270094113944381e+01 0.000000000000000000e+00
2.420391369272546456e+01 0.000000000000000000e+00
2.420512650508017316e+01 0.000000000000000000e+00
2.420633937820662851e+01 0.000000000000000000e+00
2.420755231210785041e+01 0.000000000000000000e+00
2.420876530678689775e+01 0.000000000000000000e+00
2.420997836224681521e+01 0.000000000000000000e+00
2.421119147849065811e+01 0.000000000000000000e+00
2.421240465552145338e+01 0.000000000000000000e+00
2.421361789334225278e+01 0.000000000000000000e+00
2.421483119195610811e+01 0.000000000000000000e+00
2.421604455136607470e+01 0.000000000000000000e+00
2.421725797157517590e+01 0.000000000000000000e+00
2.421847145258647060e+01 0.000000000000000000e+00
2.421968499440300349e+01 0.000000000000000000e+00
2.422089859702783343e+01 0.000000000000000000e+00
2.422211226046398380e+01 0.000000000000000000e+00
2.422332598471451703e+01 0.000000000000000000e+00
2.422453976978247425e+01 0.000000000000000000e+00
2.422575361567092145e+01 0.000000000000000000e+00
2.422696752238287843e+01 0.000000000000000000e+00
2.422818148992140408e+01 0.000000000000000000e+00
2.422939551828955018e+01 0.000000000000000000e+00
2.423060960749037562e+01 0.000000000000000000e+00
2.423182375752690021e+01 0.000000000000000000e+00
2.423303796840218993e+01 0.000000000000000000e+00
2.423425224011928947e+01 0.000000000000000000e+00
2.423546657268126125e+01 0.000000000000000000e+00
2.423668096609113221e+01 0.000000000000000000e+00
2.423789542035195765e+01 0.000000000000000000e+00
2.423910993546678938e+01 0.000000000000000000e+00
2.424032451143869338e+01 0.000000000000000000e+00
2.424153914827068945e+01 0.000000000000000000e+00
2.424275384596584004e+01 0.000000000000000000e+00
2.424396860452719693e+01 0.000000000000000000e+00
2.424518342395781900e+01 0.000000000000000000e+00
2.424639830426073317e+01 0.000000000000000000e+00
2.424761324543900542e+01 0.000000000000000000e+00
2.424882824749568044e+01 0.000000000000000000e+00
2.425004331043382422e+01 0.000000000000000000e+00
2.425125843425646366e+01 0.000000000000000000e+00
2.425247361896666121e+01 0.000000000000000000e+00
2.425368886456746509e+01 0.000000000000000000e+00
2.425490417106194130e+01 0.000000000000000000e+00
2.425611953845311675e+01 0.000000000000000000e+00
2.425733496674405387e+01 0.000000000000000000e+00
2.425855045593780446e+01 0.000000000000000000e+00
2.425976600603743094e+01 0.000000000000000000e+00
2.426098161704596379e+01 0.000000000000000000e+00
2.426219728896646899e+01 0.000000000000000000e+00
2.426341302180200543e+01 0.000000000000000000e+00
2.426462881555560358e+01 0.000000000000000000e+00
2.426584467023032587e+01 0.000000000000000000e+00
2.426706058582923120e+01 0.000000000000000000e+00
2.426827656235537845e+01 0.000000000000000000e+00
2.426949259981179807e+01 0.000000000000000000e+00
2.427070869820155607e+01 0.000000000000000000e+00
2.427192485752770779e+01 0.000000000000000000e+00
2.427314107779331209e+01 0.000000000000000000e+00
2.427435735900140301e+01 0.000000000000000000e+00
2.427557370115505009e+01 0.000000000000000000e+00
2.427679010425729800e+01 0.000000000000000000e+00
2.427800656831121984e+01 0.000000000000000000e+00
2.427922309331984252e+01 0.000000000000000000e+00
2.428043967928623204e+01 0.000000000000000000e+00
2.428165632621344727e+01 0.000000000000000000e+00
2.428287303410455067e+01 0.000000000000000000e+00
2.428408980296257269e+01 0.000000000000000000e+00
2.428530663279058288e+01 0.000000000000000000e+00
2.428652352359163658e+01 0.000000000000000000e+00
2.428774047536879976e+01 0.000000000000000000e+00
2.428895748812510291e+01 0.000000000000000000e+00
2.429017456186361201e+01 0.000000000000000000e+00
2.429139169658738595e+01 0.000000000000000000e+00
2.429260889229949427e+01 0.000000000000000000e+00
2.429382614900296389e+01 0.000000000000000000e+00
2.429504346670086790e+01 0.000000000000000000e+00
2.429626084539625808e+01 0.000000000000000000e+00
2.429747828509220753e+01 0.000000000000000000e+00
2.429869578579174316e+01 0.000000000000000000e+00
2.429991334749793808e+01 0.000000000000000000e+00
2.430113097021385116e+01 0.000000000000000000e+00
2.430234865394254484e+01 0.000000000000000000e+00
2.430356639868705670e+01 0.000000000000000000e+00
2.430478420445045629e+01 0.000000000000000000e+00
2.430600207123579892e+01 0.000000000000000000e+00
2.430721999904615771e+01 0.000000000000000000e+00
2.430843798788456311e+01 0.000000000000000000e+00
2.430965603775408823e+01 0.000000000000000000e+00
2.431087414865778484e+01 0.000000000000000000e+00
2.431209232059873315e+01 0.000000000000000000e+00
2.431331055357996007e+01 0.000000000000000000e+00
2.431452884760453870e+01 0.000000000000000000e+00
2.431574720267552792e+01 0.000000000000000000e+00
2.431696561879599727e+01 0.000000000000000000e+00
2.431818409596898078e+01 0.000000000000000000e+00
2.431940263419755510e+01 0.000000000000000000e+00
2.432062123348477556e+01 0.000000000000000000e+00
2.432183989383371525e+01 0.000000000000000000e+00
2.432305861524740820e+01 0.000000000000000000e+00
2.432427739772892750e+01 0.000000000000000000e+00
2.432549624128133203e+01 0.000000000000000000e+00
2.432671514590769490e+01 0.000000000000000000e+00
2.432793411161105013e+01 0.000000000000000000e+00
2.432915313839447435e+01 0.000000000000000000e+00
2.433037222626102647e+01 0.000000000000000000e+00
2.433159137521377602e+01 0.000000000000000000e+00
2.433281058525576412e+01 0.000000000000000000e+00
2.433402985639006388e+01 0.000000000000000000e+00
2.433524918861973418e+01 0.000000000000000000e+00
2.433646858194784812e+01 0.000000000000000000e+00
2.433768803637744682e+01 0.000000000000000000e+00
2.433890755191159627e+01 0.000000000000000000e+00
2.434012712855336957e+01 0.000000000000000000e+00
2.434134676630583272e+01 0.000000000000000000e+00
2.434256646517202327e+01 0.000000000000000000e+00
2.434378622515501789e+01 0.000000000000000000e+00
2.434500604625788256e+01 0.000000000000000000e+00
2.434622592848368683e+01 0.000000000000000000e+00
2.434744587183547182e+01 0.000000000000000000e+00
2.434866587631631063e+01 0.000000000000000000e+00
2.434988594192926925e+01 0.000000000000000000e+00
2.435110606867741723e+01 0.000000000000000000e+00
2.435232625656380279e+01 0.000000000000000000e+00
2.435354650559149192e+01 0.000000000000000000e+00
2.435476681576355418e+01 0.000000000000000000e+00
2.435598718708306620e+01 0.000000000000000000e+00
2.435720761955306202e+01 0.000000000000000000e+00
2.435842811317662537e+01 0.000000000000000000e+00
2.435964866795681516e+01 0.000000000000000000e+00
2.436086928389670803e+01 0.000000000000000000e+00
2.436208996099934865e+01 0.000000000000000000e+00
2.436331069926781012e+01 0.000000000000000000e+00
2.436453149870515489e+01 0.000000000000000000e+00
2.436575235931446670e+01 0.000000000000000000e+00
2.436697328109878313e+01 0.000000000000000000e+00
2.436819426406118083e+01 0.000000000000000000e+00
2.436941530820472934e+01 0.000000000000000000e+00
2.437063641353250176e+01 0.000000000000000000e+00
2.437185758004753922e+01 0.000000000000000000e+00
2.437307880775292190e+01 0.000000000000000000e+00
2.437430009665171937e+01 0.000000000000000000e+00
2.437552144674700472e+01 0.000000000000000000e+00
2.437674285804182261e+01 0.000000000000000000e+00
2.437796433053924972e+01 0.000000000000000000e+00
2.437918586424235912e+01 0.000000000000000000e+00
2.438040745915422036e+01 0.000000000000000000e+00
2.438162911527788168e+01 0.000000000000000000e+00
2.438285083261642328e+01 0.000000000000000000e+00
2.438407261117290759e+01 0.000000000000000000e+00
2.438529445095042192e+01 0.000000000000000000e+00
2.438651635195200384e+01 0.000000000000000000e+00
2.438773831418073357e+01 0.000000000000000000e+00
2.438896033763968063e+01 0.000000000000000000e+00
2.439018242233192524e+01 0.000000000000000000e+00
2.439140456826051206e+01 0.000000000000000000e+00
2.439262677542851776e+01 0.000000000000000000e+00
2.439384904383902963e+01 0.000000000000000000e+00
2.439507137349508881e+01 0.000000000000000000e+00
2.439629376439977193e+01 0.000000000000000000e+00
2.439751621655615565e+01 0.000000000000000000e+00
2.439873872996731663e+01 0.000000000000000000e+00
2.439996130463630308e+01 0.000000000000000000e+00
2.440118394056619167e+01 0.000000000000000000e+00
2.440240663776005547e+01 0.000000000000000000e+00
2.440362939622097826e+01 0.000000000000000000e+00
2.440485221595200116e+01 0.000000000000000000e+00
2.440607509695621147e+01 0.000000000000000000e+00
2.440729803923667518e+01 0.000000000000000000e+00
2.440852104279647961e+01 0.000000000000000000e+00
2.440974410763866587e+01 0.000000000000000000e+00
2.441096723376631772e+01 0.000000000000000000e+00
2.441219042118250826e+01 0.000000000000000000e+00
2.441341366989032124e+01 0.000000000000000000e+00
2.441463697989280135e+01 0.000000000000000000e+00
2.441586035119303233e+01 0.000000000000000000e+00
2.441708378379408373e+01 0.000000000000000000e+00
2.441830727769904641e+01 0.000000000000000000e+00
2.441953083291096149e+01 0.000000000000000000e+00
2.442075444943291274e+01 0.000000000000000000e+00
2.442197812726797679e+01 0.000000000000000000e+00
