# real space correlation function weights for w in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.058035512875147299e+00 9.985849476162931282e-01
1.058157331945663193e+00 9.985846218728480217e-01
1.058279165042065317e+00 9.985842960544453195e-01
1.058401012165968824e+00 9.985839701610682573e-01
1.058522873318988866e+00 9.985836441926992935e-01
1.058644748502740374e+00 9.985833181493225519e-01
1.058766637718839165e+00 9.985829920309193808e-01
1.058888540968900838e+00 9.985826658374741260e-01
1.059010458254540987e+00 9.985823395689672477e-01
1.059132389577375655e+00 9.985820132253833137e-01
1.059254334939021325e+00 9.985816868067038943e-01
1.059376294341094260e+00 9.985813603129130023e-01
1.059498267785210723e+00 9.985810337439918749e-01
1.059620255272987865e+00 9.985807070999250801e-01
1.059742256806042615e+00 9.985803803806932999e-01
1.059864272385991901e+00 9.985800535862806582e-01
1.059986302014453097e+00 9.985797267166691693e-01
1.060108345693043796e+00 9.985793997718429571e-01
1.060230403423381595e+00 9.985790727517821486e-01
1.060352475207084533e+00 9.985787456564708675e-01
1.060474561045770425e+00 9.985784184858923496e-01
1.060596660941057534e+00 9.985780912400291642e-01
1.060718774894564564e+00 9.985777639188631039e-01
1.060840902907909999e+00 9.985774365223769600e-01
1.060963044982712544e+00 9.985771090505544123e-01
1.061085201120591126e+00 9.985767815033774752e-01
1.061207371323165338e+00 9.985764538808280522e-01
1.061329555592054108e+00 9.985761261828901558e-01
1.061451753928877251e+00 9.985757984095466888e-01
1.061573966335254360e+00 9.985754705607787773e-01
1.061696192812805473e+00 9.985751426365701011e-01
1.061818433363150627e+00 9.985748146369025635e-01
1.061940687987910303e+00 9.985744865617599553e-01
1.062062956688704540e+00 9.985741584111238467e-01
1.062185239467154485e+00 9.985738301849774734e-01
1.062307536324880841e+00 9.985735018833035159e-01
1.062429847263504534e+00 9.985731735060836556e-01
1.062552172284646934e+00 9.985728450533014611e-01
1.062674511389929410e+00 9.985725165249401680e-01
1.062796864580973555e+00 9.985721879209816798e-01
1.062919231859401181e+00 9.985718592414074557e-01
1.063041613226834325e+00 9.985715304862017305e-01
1.063164008684895023e+00 9.985712016553460746e-01
1.063286418235205755e+00 9.985708727488239456e-01
1.063408841879389000e+00 9.985705437666186901e-01
1.063531279619067460e+00 9.985702147087106573e-01
1.063653731455864060e+00 9.985698855750840819e-01
1.063776197391402167e+00 9.985695563657200902e-01
1.063898677427304484e+00 9.985692270806025839e-01
1.064021171565195045e+00 9.985688977197151317e-01
1.064143679806697218e+00 9.985685682830376386e-01
1.064266202153434815e+00 9.985682387705542284e-01
1.064388738607032092e+00 9.985679091822473596e-01
1.064511289169113306e+00 9.985675795181001568e-01
1.064633853841302491e+00 9.985672497780937462e-01
1.064756432625224569e+00 9.985669199622111414e-01
1.064879025522504019e+00 9.985665900704359110e-01
1.065001632534766207e+00 9.985662601027494034e-01
1.065124253663636056e+00 9.985659300591349652e-01
1.065246888910739154e+00 9.985655999395752769e-01
1.065369538277700645e+00 9.985652697440515757e-01
1.065492201766146341e+00 9.985649394725483186e-01
1.065614879377702495e+00 9.985646091250457435e-01
1.065737571113994697e+00 9.985642787015280852e-01
1.065860276976649645e+00 9.985639482019782465e-01
1.065982996967293595e+00 9.985636176263772423e-01
1.066105731087553243e+00 9.985632869747079754e-01
1.066228479339055291e+00 9.985629562469535703e-01
1.066351241723427101e+00 9.985626254430959303e-01
1.066474018242295596e+00 9.985622945631178471e-01
1.066596808897288362e+00 9.985619636070022231e-01
1.066719613690032764e+00 9.985616325747309618e-01
1.066842432622156833e+00 9.985613014662868547e-01
1.066965265695288378e+00 9.985609702816516942e-01
